image_id,identity,path,date,orientation,species,split,dataset
14167,SeaTurtleID2022_t441,images/SeaTurtleID2022/database/turtles-data/data/images/t441/bNpSVVcCfN_8188.jpeg,2022-07-09,left,loggerhead turtle,database,SeaTurtleID2022
14168,SeaTurtleID2022_t441,images/SeaTurtleID2022/database/turtles-data/data/images/t441/vBJSQffGYo_8189.jpeg,2022-07-09,top,loggerhead turtle,database,SeaTurtleID2022
14169,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/dNgczBGVof_8190.jpeg,2022-06-12,,loggerhead turtle,database,SeaTurtleID2022
14170,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/NBEBlmROhG_8191.jpeg,2022-06-12,right,loggerhead turtle,database,SeaTurtleID2022
14171,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/HSWsvdDkFg_8192.jpeg,2022-06-12,right,loggerhead turtle,database,SeaTurtleID2022
14172,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/NkkaiMZzwo_8193.jpeg,2022-06-12,right,loggerhead turtle,database,SeaTurtleID2022
14173,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/lPxLcxZjGQ_8194.jpeg,2022-06-12,right,loggerhead turtle,database,SeaTurtleID2022
14174,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/xUAnuoaCGr_8195.jpeg,2022-06-12,right,loggerhead turtle,database,SeaTurtleID2022
14175,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/GpctlhrFkm_8196.jpeg,2022-06-12,left,loggerhead turtle,database,SeaTurtleID2022
14176,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/qBYTOFLxPi_8197.jpeg,2022-06-12,left,loggerhead turtle,database,SeaTurtleID2022
14177,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/CFYUsgLVHN_8198.jpeg,2022-06-12,left,loggerhead turtle,database,SeaTurtleID2022
14178,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/tRvPdONBlf_8199.jpeg,2022-06-12,left,loggerhead turtle,database,SeaTurtleID2022
14179,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/iGJxExaDEH_8200.jpeg,2022-06-12,right,loggerhead turtle,database,SeaTurtleID2022
14180,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/ZfnHOhAZWF_8201.jpeg,2022-06-12,left,loggerhead turtle,database,SeaTurtleID2022
14181,SeaTurtleID2022_t522,images/SeaTurtleID2022/database/turtles-data/data/images/t522/AdUaryPYQH_8202.jpeg,2022-07-01,left,loggerhead turtle,database,SeaTurtleID2022
14182,SeaTurtleID2022_t522,images/SeaTurtleID2022/database/turtles-data/data/images/t522/TILIxvzbFB_8203.jpeg,2022-07-01,left,loggerhead turtle,database,SeaTurtleID2022
14183,SeaTurtleID2022_t522,images/SeaTurtleID2022/database/turtles-data/data/images/t522/GxCYehuVDS_8204.jpeg,2022-07-01,right,loggerhead turtle,database,SeaTurtleID2022
14184,SeaTurtleID2022_t522,images/SeaTurtleID2022/database/turtles-data/data/images/t522/xJepizjgpc_8205.jpeg,2022-07-01,right,loggerhead turtle,database,SeaTurtleID2022
14185,SeaTurtleID2022_t522,images/SeaTurtleID2022/database/turtles-data/data/images/t522/GZgDfCAElt_8206.jpeg,2022-07-01,right,loggerhead turtle,database,SeaTurtleID2022
14186,SeaTurtleID2022_t522,images/SeaTurtleID2022/database/turtles-data/data/images/t522/GMxsIqttJc_8207.jpeg,2022-07-01,left,loggerhead turtle,database,SeaTurtleID2022
14187,SeaTurtleID2022_t522,images/SeaTurtleID2022/database/turtles-data/data/images/t522/KPAeamFblE_8208.jpeg,2022-06-21,left,loggerhead turtle,database,SeaTurtleID2022
14188,SeaTurtleID2022_t522,images/SeaTurtleID2022/database/turtles-data/data/images/t522/kNBuqxhPTs_8209.jpeg,2022-06-21,left,loggerhead turtle,database,SeaTurtleID2022
14189,SeaTurtleID2022_t522,images/SeaTurtleID2022/database/turtles-data/data/images/t522/uozFhvJSNi_8210.jpeg,2022-06-21,right,loggerhead turtle,database,SeaTurtleID2022
14190,SeaTurtleID2022_t522,images/SeaTurtleID2022/database/turtles-data/data/images/t522/lVIiAkzVKT_8211.jpeg,2022-06-21,top,loggerhead turtle,database,SeaTurtleID2022
14191,SeaTurtleID2022_t450,images/SeaTurtleID2022/database/turtles-data/data/images/t450/LPdTnwMzQO_8212.jpeg,2020-07-09,left,loggerhead turtle,database,SeaTurtleID2022
14192,SeaTurtleID2022_t450,images/SeaTurtleID2022/database/turtles-data/data/images/t450/arUCgqYAla_8213.jpeg,2020-07-09,left,loggerhead turtle,database,SeaTurtleID2022
14193,SeaTurtleID2022_t450,images/SeaTurtleID2022/database/turtles-data/data/images/t450/jkaSXwuzAz_8214.jpeg,2020-06-21,topright,loggerhead turtle,database,SeaTurtleID2022
14194,SeaTurtleID2022_t450,images/SeaTurtleID2022/database/turtles-data/data/images/t450/bCkFsLzXgP_8215.jpeg,2020-06-21,topright,loggerhead turtle,database,SeaTurtleID2022
14195,SeaTurtleID2022_t450,images/SeaTurtleID2022/database/turtles-data/data/images/t450/CmNIliLFNK_8216.jpeg,2020-06-21,front,loggerhead turtle,database,SeaTurtleID2022
14196,SeaTurtleID2022_t450,images/SeaTurtleID2022/database/turtles-data/data/images/t450/BWJsOUPhWH_8217.jpeg,2020-06-21,topleft,loggerhead turtle,database,SeaTurtleID2022
14197,SeaTurtleID2022_t450,images/SeaTurtleID2022/database/turtles-data/data/images/t450/CMOGbRzRLo_8218.jpeg,2020-06-21,topleft,loggerhead turtle,database,SeaTurtleID2022
14198,SeaTurtleID2022_t459,images/SeaTurtleID2022/database/turtles-data/data/images/t459/EIDPzvcrAV_8219.jpeg,2020-07-01,right,loggerhead turtle,database,SeaTurtleID2022
14199,SeaTurtleID2022_t459,images/SeaTurtleID2022/database/turtles-data/data/images/t459/BqPOUuPDqF_8220.jpeg,2020-07-01,right,loggerhead turtle,database,SeaTurtleID2022
14200,SeaTurtleID2022_t459,images/SeaTurtleID2022/database/turtles-data/data/images/t459/BFzonTIUAf_8221.jpeg,2020-07-01,right,loggerhead turtle,database,SeaTurtleID2022
14201,SeaTurtleID2022_t459,images/SeaTurtleID2022/database/turtles-data/data/images/t459/ssTzVWsXIZ_8222.jpeg,2020-07-01,left,loggerhead turtle,database,SeaTurtleID2022
14202,SeaTurtleID2022_t459,images/SeaTurtleID2022/database/turtles-data/data/images/t459/jUEjRCNZTg_8223.jpeg,2020-07-01,top,loggerhead turtle,database,SeaTurtleID2022
14203,SeaTurtleID2022_t459,images/SeaTurtleID2022/database/turtles-data/data/images/t459/YOefRlotOj_8224.jpeg,2020-07-01,top,loggerhead turtle,database,SeaTurtleID2022
14204,SeaTurtleID2022_t459,images/SeaTurtleID2022/database/turtles-data/data/images/t459/ZsIMGHycnZ_8225.jpeg,2020-07-01,top,loggerhead turtle,database,SeaTurtleID2022
14205,SeaTurtleID2022_t459,images/SeaTurtleID2022/database/turtles-data/data/images/t459/XSIXoTZKtS_8226.jpeg,2020-07-01,topleft,loggerhead turtle,database,SeaTurtleID2022
14206,SeaTurtleID2022_t459,images/SeaTurtleID2022/database/turtles-data/data/images/t459/dbQUyxjmQD_8227.jpeg,2020-07-01,topleft,loggerhead turtle,database,SeaTurtleID2022
14207,SeaTurtleID2022_t459,images/SeaTurtleID2022/database/turtles-data/data/images/t459/KpywhIKHcl_8228.jpeg,2020-07-01,left,loggerhead turtle,database,SeaTurtleID2022
14208,SeaTurtleID2022_t459,images/SeaTurtleID2022/database/turtles-data/data/images/t459/evxmUWMFDO_8229.jpeg,2020-07-12,topleft,loggerhead turtle,database,SeaTurtleID2022
14209,SeaTurtleID2022_t459,images/SeaTurtleID2022/database/turtles-data/data/images/t459/EPHKHnhAnF_8230.jpeg,2020-07-12,topleft,loggerhead turtle,database,SeaTurtleID2022
14210,SeaTurtleID2022_t459,images/SeaTurtleID2022/database/turtles-data/data/images/t459/NjSenhkZpn_8231.jpeg,2020-07-12,topleft,loggerhead turtle,database,SeaTurtleID2022
14211,SeaTurtleID2022_t459,images/SeaTurtleID2022/database/turtles-data/data/images/t459/YnBrPxlDjt_8232.jpeg,2020-07-12,topleft,loggerhead turtle,database,SeaTurtleID2022
14212,SeaTurtleID2022_t459,images/SeaTurtleID2022/database/turtles-data/data/images/t459/rUZSWHueYE_8233.jpeg,2020-07-12,topleft,loggerhead turtle,database,SeaTurtleID2022
14213,SeaTurtleID2022_t459,images/SeaTurtleID2022/database/turtles-data/data/images/t459/iOHuUaZNtV_8234.jpeg,2020-07-12,topleft,loggerhead turtle,database,SeaTurtleID2022
14214,SeaTurtleID2022_t459,images/SeaTurtleID2022/database/turtles-data/data/images/t459/lGXEBmbCRI_8235.jpeg,2020-07-12,left,loggerhead turtle,database,SeaTurtleID2022
14215,SeaTurtleID2022_t459,images/SeaTurtleID2022/database/turtles-data/data/images/t459/aAFboMSSvO_8236.jpeg,2020-07-12,left,loggerhead turtle,database,SeaTurtleID2022
14216,SeaTurtleID2022_t459,images/SeaTurtleID2022/database/turtles-data/data/images/t459/ItzPeiUsYV_8237.jpeg,2020-07-12,topright,loggerhead turtle,database,SeaTurtleID2022
14217,SeaTurtleID2022_t459,images/SeaTurtleID2022/database/turtles-data/data/images/t459/vgOvIEFyOr_8238.jpeg,2020-07-12,topright,loggerhead turtle,database,SeaTurtleID2022
14218,SeaTurtleID2022_t459,images/SeaTurtleID2022/database/turtles-data/data/images/t459/baITMueIsH_8239.jpeg,2020-07-12,top,loggerhead turtle,database,SeaTurtleID2022
14219,SeaTurtleID2022_t459,images/SeaTurtleID2022/database/turtles-data/data/images/t459/moiOsXahBG_8240.jpeg,2020-06-24,top,loggerhead turtle,database,SeaTurtleID2022
14220,SeaTurtleID2022_t459,images/SeaTurtleID2022/database/turtles-data/data/images/t459/DfFfmATNax_8241.jpeg,2020-06-24,left,loggerhead turtle,database,SeaTurtleID2022
14221,SeaTurtleID2022_t459,images/SeaTurtleID2022/database/turtles-data/data/images/t459/uqXgNUaHVM_8242.jpeg,2020-06-24,left,loggerhead turtle,database,SeaTurtleID2022
14222,SeaTurtleID2022_t467,images/SeaTurtleID2022/database/turtles-data/data/images/t467/MIQYQnrUDZ_8243.jpeg,2020-07-13,topleft,loggerhead turtle,database,SeaTurtleID2022
14223,SeaTurtleID2022_t467,images/SeaTurtleID2022/database/turtles-data/data/images/t467/AxrPiddxjI_8244.jpeg,2020-07-13,left,loggerhead turtle,database,SeaTurtleID2022
14224,SeaTurtleID2022_t467,images/SeaTurtleID2022/database/turtles-data/data/images/t467/xQFvgEotvO_8245.jpeg,2020-07-13,topleft,loggerhead turtle,database,SeaTurtleID2022
14225,SeaTurtleID2022_t467,images/SeaTurtleID2022/database/turtles-data/data/images/t467/XSAIkcRKmx_8246.jpeg,2020-07-13,left,loggerhead turtle,database,SeaTurtleID2022
14226,SeaTurtleID2022_t467,images/SeaTurtleID2022/database/turtles-data/data/images/t467/XzCBCNvXcI_8247.jpeg,2020-07-13,left,loggerhead turtle,database,SeaTurtleID2022
14227,SeaTurtleID2022_t467,images/SeaTurtleID2022/database/turtles-data/data/images/t467/SHwyXTdrMy_8248.jpeg,2020-07-13,top,loggerhead turtle,database,SeaTurtleID2022
14228,SeaTurtleID2022_t467,images/SeaTurtleID2022/database/turtles-data/data/images/t467/dYnJyhdfWx_8249.jpeg,2020-07-13,top,loggerhead turtle,database,SeaTurtleID2022
14229,SeaTurtleID2022_t467,images/SeaTurtleID2022/database/turtles-data/data/images/t467/aYfltnLHIZ_8250.jpeg,2020-07-13,topleft,loggerhead turtle,database,SeaTurtleID2022
14230,SeaTurtleID2022_t467,images/SeaTurtleID2022/database/turtles-data/data/images/t467/pAtjgZJFke_8251.jpeg,2020-07-13,topleft,loggerhead turtle,database,SeaTurtleID2022
14231,SeaTurtleID2022_t467,images/SeaTurtleID2022/database/turtles-data/data/images/t467/oYZtMBnmsa_8252.jpeg,2020-07-13,topleft,loggerhead turtle,database,SeaTurtleID2022
14232,SeaTurtleID2022_t467,images/SeaTurtleID2022/database/turtles-data/data/images/t467/usIXECGarL_8253.jpeg,2020-07-13,topleft,loggerhead turtle,database,SeaTurtleID2022
14233,SeaTurtleID2022_t467,images/SeaTurtleID2022/database/turtles-data/data/images/t467/AroNpTXKzd_8254.jpeg,2020-07-13,topleft,loggerhead turtle,database,SeaTurtleID2022
14234,SeaTurtleID2022_t467,images/SeaTurtleID2022/database/turtles-data/data/images/t467/nRrYLaTTwn_8255.jpeg,2020-07-13,topleft,loggerhead turtle,database,SeaTurtleID2022
14235,SeaTurtleID2022_t467,images/SeaTurtleID2022/database/turtles-data/data/images/t467/OfombXaKKb_8256.jpeg,2020-06-26,topright,loggerhead turtle,database,SeaTurtleID2022
14236,SeaTurtleID2022_t467,images/SeaTurtleID2022/database/turtles-data/data/images/t467/xPeVLddNRS_8257.jpeg,2020-06-26,topright,loggerhead turtle,database,SeaTurtleID2022
14237,SeaTurtleID2022_t467,images/SeaTurtleID2022/database/turtles-data/data/images/t467/dcXeVXRXnH_8258.jpeg,2020-06-26,topright,loggerhead turtle,database,SeaTurtleID2022
14238,SeaTurtleID2022_t467,images/SeaTurtleID2022/database/turtles-data/data/images/t467/jClWNmcAEd_8259.jpeg,2020-06-26,top,loggerhead turtle,database,SeaTurtleID2022
14239,SeaTurtleID2022_t467,images/SeaTurtleID2022/database/turtles-data/data/images/t467/HwBmBMKSbP_8260.jpeg,2020-06-26,top,loggerhead turtle,database,SeaTurtleID2022
14240,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/arCECascCH_8261.jpeg,2020-07-12,left,loggerhead turtle,database,SeaTurtleID2022
14241,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/YVRHjTZVGS_8262.jpeg,2020-07-12,left,loggerhead turtle,database,SeaTurtleID2022
14242,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/YwrgaJBWjS_8263.jpeg,2020-07-12,left,loggerhead turtle,database,SeaTurtleID2022
14243,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/IvlbsfRanZ_8264.jpeg,2020-07-12,left,loggerhead turtle,database,SeaTurtleID2022
14244,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/ClwJmxHKVf_8265.jpeg,2020-07-12,top,loggerhead turtle,database,SeaTurtleID2022
14245,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/cZNEraWyPA_8266.jpeg,2020-07-12,topleft,loggerhead turtle,database,SeaTurtleID2022
14246,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/cuUEcUUEJN_8267.jpeg,2020-07-12,left,loggerhead turtle,database,SeaTurtleID2022
14247,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/UWwSbzoIHr_8268.jpeg,2020-07-12,left,loggerhead turtle,database,SeaTurtleID2022
14248,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/idjVZZxIJH_8269.jpeg,2020-07-12,right,loggerhead turtle,database,SeaTurtleID2022
14249,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/fGpUPhYiFy_8270.jpeg,2020-07-12,right,loggerhead turtle,database,SeaTurtleID2022
14250,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/BtAGMOznuw_8271.jpeg,2020-07-12,topright,loggerhead turtle,database,SeaTurtleID2022
14251,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/LcDPpNMpJb_8272.jpeg,2020-07-12,left,loggerhead turtle,database,SeaTurtleID2022
14252,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/olKJVIynGj_8273.jpeg,2020-07-12,right,loggerhead turtle,database,SeaTurtleID2022
14253,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/PbSxktUcTW_8274.jpeg,2020-06-27,left,loggerhead turtle,database,SeaTurtleID2022
14254,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/AcCeZWVWmI_8275.jpeg,2020-06-27,left,loggerhead turtle,database,SeaTurtleID2022
14255,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/oHpqCBydTe_8276.jpeg,2020-06-27,left,loggerhead turtle,database,SeaTurtleID2022
14256,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/QUSRilZnkK_8277.jpeg,2020-06-27,left,loggerhead turtle,database,SeaTurtleID2022
14257,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/toNDOLsZav_8278.jpeg,2020-06-27,topleft,loggerhead turtle,database,SeaTurtleID2022
14258,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/TcawYTcWvb_8279.jpeg,2020-06-27,topleft,loggerhead turtle,database,SeaTurtleID2022
14259,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/wxpJDZgwQj_8280.jpeg,2022-06-12,right,loggerhead turtle,database,SeaTurtleID2022
14260,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/jaRvbcNgtt_8281.jpeg,2022-06-12,right,loggerhead turtle,database,SeaTurtleID2022
14261,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/hctPQPWpZs_8282.jpeg,2022-06-12,right,loggerhead turtle,database,SeaTurtleID2022
14262,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/KstMYfTnkQ_8283.jpeg,2022-06-12,right,loggerhead turtle,database,SeaTurtleID2022
14263,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/sfMUmeMFBj_8284.jpeg,2022-06-12,right,loggerhead turtle,database,SeaTurtleID2022
14264,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/CgWxgFFHQl_8285.jpeg,2022-06-12,right,loggerhead turtle,database,SeaTurtleID2022
14265,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/ljxHEupoyZ_8286.jpeg,2022-06-12,left,loggerhead turtle,database,SeaTurtleID2022
14266,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/trHchBXjzi_8287.jpeg,2022-06-12,left,loggerhead turtle,database,SeaTurtleID2022
14267,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/odsQIOGEiM_8288.jpeg,2022-06-12,left,loggerhead turtle,database,SeaTurtleID2022
14268,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/zPsLFfolui_8289.jpeg,2022-06-12,left,loggerhead turtle,database,SeaTurtleID2022
14269,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/kYvLkUsaHC_8290.jpeg,2022-06-12,right,loggerhead turtle,database,SeaTurtleID2022
14270,SeaTurtleID2022_t468,images/SeaTurtleID2022/database/turtles-data/data/images/t468/UdXYohIkeP_8291.jpeg,2022-06-12,left,loggerhead turtle,database,SeaTurtleID2022
14271,SeaTurtleID2022_t470,images/SeaTurtleID2022/database/turtles-data/data/images/t470/ARXYyBgRht_8292.jpeg,2020-07-01,right,loggerhead turtle,database,SeaTurtleID2022
14272,SeaTurtleID2022_t470,images/SeaTurtleID2022/database/turtles-data/data/images/t470/cPqosETHrm_8293.jpeg,2020-07-01,top,loggerhead turtle,database,SeaTurtleID2022
14273,SeaTurtleID2022_t470,images/SeaTurtleID2022/database/turtles-data/data/images/t470/UQBzWkooRr_8294.jpeg,2020-07-01,top,loggerhead turtle,database,SeaTurtleID2022
14274,SeaTurtleID2022_t470,images/SeaTurtleID2022/database/turtles-data/data/images/t470/DUveSgcTXh_8295.jpeg,2020-07-01,topleft,loggerhead turtle,database,SeaTurtleID2022
14275,SeaTurtleID2022_t470,images/SeaTurtleID2022/database/turtles-data/data/images/t470/VJlkGqQDNA_8296.jpeg,2020-06-27,topleft,loggerhead turtle,database,SeaTurtleID2022
14276,SeaTurtleID2022_t470,images/SeaTurtleID2022/database/turtles-data/data/images/t470/BtHpROAFUA_8297.jpeg,2020-06-27,topleft,loggerhead turtle,database,SeaTurtleID2022
14277,SeaTurtleID2022_t470,images/SeaTurtleID2022/database/turtles-data/data/images/t470/nnCUrNbrWC_8298.jpeg,2020-06-27,top,loggerhead turtle,database,SeaTurtleID2022
14278,SeaTurtleID2022_t470,images/SeaTurtleID2022/database/turtles-data/data/images/t470/wcTuuYNZfe_8299.jpeg,2020-06-27,topleft,loggerhead turtle,database,SeaTurtleID2022
14279,SeaTurtleID2022_t470,images/SeaTurtleID2022/database/turtles-data/data/images/t470/ifEdtKiObO_8300.jpeg,2020-06-27,topleft,loggerhead turtle,database,SeaTurtleID2022
14280,SeaTurtleID2022_t470,images/SeaTurtleID2022/database/turtles-data/data/images/t470/ObMCkmtTpC_8301.jpeg,2020-06-27,topleft,loggerhead turtle,database,SeaTurtleID2022
14281,SeaTurtleID2022_t470,images/SeaTurtleID2022/database/turtles-data/data/images/t470/rdEQHlULbk_8302.jpeg,2020-06-27,top,loggerhead turtle,database,SeaTurtleID2022
14282,SeaTurtleID2022_t470,images/SeaTurtleID2022/database/turtles-data/data/images/t470/GMzsAQsbjI_8303.jpeg,2020-06-27,topleft,loggerhead turtle,database,SeaTurtleID2022
14283,SeaTurtleID2022_t470,images/SeaTurtleID2022/database/turtles-data/data/images/t470/SODidifqbH_8304.jpeg,2020-06-27,top,loggerhead turtle,database,SeaTurtleID2022
14284,SeaTurtleID2022_t470,images/SeaTurtleID2022/database/turtles-data/data/images/t470/QAVhtOFwPu_8305.jpeg,2020-06-27,topright,loggerhead turtle,database,SeaTurtleID2022
